gid,teacher,p,r_t,r_s,n,eta,M,seed,ckpt,rho2,L_late,L_V_opt,ratio,cm0,cm_mid,cm_end,mean_end,t_plateau,t_sat,gap_sat,d_mean_plat,d_min_plat,t50,s_band,tau_V_sq,diverged
R1,relu,100,4,50,15000,2.0,50,269,relu_p100_rt4_rs50_n15000_eta2.0_seed269.npz,0.9999996223489203,6.189227474012147,0.0016812618087903946,3681.2990348392354,0.0005543741219068189,0.6979794739884024,0.6717349027556933,0.9042359407391383,2178.0,660.0,2842.0757044532947,-0.01720896518264059,-0.07295880878475847,300.0,0.0028125,0.17806212030613106,True
R1,relu,100,4,50,15000,2.0,50,271,relu_p100_rt4_rs50_n15000_eta2.0_seed271.npz,0.9999996552765978,6.130461112376682,0.0020761005583371187,2952.8729173344855,0.00017531647053856643,0.6813337868124387,0.6682696579406615,0.9024741508920542,2206.0,720.0,2621.9371199039383,-0.008487365374336031,-0.04635635959844153,340.0,0.0025,0.15614877768354574,True
R1,relu,100,4,50,15000,2.0,50,277,relu_p100_rt4_rs50_n15000_eta2.0_seed277.npz,0.9999995991756302,6.147269626511582,0.001382348293723248,4446.975957089937,0.003456653554552852,0.689996567733661,0.6585866176821004,0.900150870715164,2436.0,520.0,2801.2827445683292,-0.02054372731930343,-0.08319445046240515,260.0,0.0032142857142857142,0.14588263093780732,True
R1,relu,100,4,50,15000,2.0,50,281,relu_p100_rt4_rs50_n15000_eta2.0_seed281.npz,0.9999996903313615,6.103716533377149,0.0020426121772043285,2988.191591871909,0.00018656400354749692,0.6560978746000088,0.6171714678650322,0.8896968353650951,2150.0,520.0,2794.10624273729,-0.023112822946903977,-0.09169386662177037,320.0,0.0025,0.1545724635713914,True
R1,relu,100,4,50,15000,2.0,50,283,relu_p100_rt4_rs50_n15000_eta2.0_seed283.npz,0.9999995613910049,6.136078655482322,0.0016785518030068157,3655.5789606794797,0.001360534243644383,0.687629780828219,0.6599144812061671,0.9013222656043984,2258.0,640.0,3184.1845644624996,-0.014835029923777832,-0.0644336105895077,340.0,0.0028125,0.14626087649221636,True
R1,relu,100,4,50,15000,2.0,50,293,relu_p100_rt4_rs50_n15000_eta2.0_seed293.npz,0.9999995255041466,6.1315639000090645,0.0025334695537439435,2420.2240326700917,0.0002794484181072936,0.6628138610004075,0.6319615433584632,0.8943605163672376,2082.0,580.0,2290.8581505881734,-0.01377173586913405,-0.062062349605199296,320.0,0.0028125,0.1467452855286454,True
R1,relu,100,4,50,15000,2.0,50,307,relu_p100_rt4_rs50_n15000_eta2.0_seed307.npz,0.9999996652787687,6.13844454531655,0.001257890682987974,4879.950720944514,0.0053084115658837494,0.6341150683300503,0.6062811153689864,0.8875242954490463,2228.0,760.0,3485.050859705595,-0.0128317031330768,-0.05941326308877681,380.0,0.0022500000000000003,0.15124704007826464,True
R1,relu,100,4,50,15000,2.0,50,311,relu_p100_rt4_rs50_n15000_eta2.0_seed311.npz,0.9999996344515838,6.164482171300133,0.0019184556163697123,3213.2524300797554,0.0034549606066282506,0.6933565376897288,0.6560786886903638,0.9002999006156394,2282.0,620.0,2454.869633177541,-0.016587160150511315,-0.0792671042209725,320.0,0.0028125,0.154162229030782,True
R1,relu,100,4,50,15000,2.0,50,313,relu_p100_rt4_rs50_n15000_eta2.0_seed313.npz,0.9999995998647785,6.163798332516193,0.002456666543369004,2509.0089451307185,4.115475938935945e-05,0.6657877996607948,0.6399190494786744,0.8965130628549992,2050.0,660.0,2435.2503692755863,-0.012403920240235622,-0.05345642461523403,320.0,0.0032142857142857142,0.1439673639459244,True
R2,relu,100,6,50,15000,1.5,50,5,relu_p100_rt6_rs50_n15000_eta1.5_seed5.npz,0.9999999881563059,3.5533912616531413,0.02050522189182527,173.2920170480943,0.0030315816278262972,0.9401353955934016,0.9605763637142994,0.9758744652679293,501.0,4740.0,159.37716954547844,0.30100926924903837,0.8931443252655179,740.0,0.0017307692307692308,0.14231562742926882,False
R2,relu,100,6,50,15000,1.5,50,11,relu_p100_rt6_rs50_n15000_eta1.5_seed11.npz,0.9999999936514724,3.5731598472831867,0.01664588487149394,214.65724861537515,0.0003195023992789493,0.9349617645098869,0.9509893092786855,0.9718960842997655,501.0,4820.0,202.69773864845948,0.4166047132196664,0.8388647689110171,1200.0,0.00045,0.14881450461579054,False
R2,relu,100,6,50,15000,1.5,50,23,relu_p100_rt6_rs50_n15000_eta1.5_seed23.npz,0.9999999908158186,3.5581058092616695,0.02607174832097196,136.47361755174472,0.002759841958710235,0.942836128012732,0.9569677214632506,0.9730976750246225,501.0,4460.0,121.91728538575337,0.39614205899053234,0.9288576303191983,1320.0,0.0006818181818181819,0.11264158702260907,False
R2,relu,100,6,50,15000,1.5,50,37,relu_p100_rt6_rs50_n15000_eta1.5_seed37.npz,0.9999999970190497,3.5794810019695857,0.02552693749460999,140.2236755868342,0.0009145526533145009,0.9361775433351002,0.9500385313697124,0.9706794980212994,501.0,4020.0,119.30856296376591,0.4246797395462879,0.9493281084150209,1480.0,0.0022500000000000003,0.1561458397459414,False
R2,relu,100,6,50,15000,1.5,50,41,relu_p100_rt6_rs50_n15000_eta1.5_seed41.npz,0.9999999886499117,3.5155971232769736,0.014183079231116582,247.87262807952342,0.0002694814542696486,0.9386441242423339,0.9545409357461395,0.9761865566705087,501.0,4680.0,228.1919640159402,0.43387249340791156,0.9357195719798844,1620.0,0.0006081081081081081,0.15337017922495083,False
R2,relu,100,6,50,15000,1.5,50,53,relu_p100_rt6_rs50_n15000_eta1.5_seed53.npz,0.9999999603551154,3.507745974151829,0.010280049941157218,341.21876782993183,0.00025162741486585243,0.9374392569440098,0.9573845227399193,0.9757961800657337,7144.0,5260.0,323.85032439960077,0.002071826734713511,0.0014700705329065977,1300.0,0.0010714285714285715,0.09732465196643553,False
R2,relu,100,6,50,15000,1.5,50,67,relu_p100_rt6_rs50_n15000_eta1.5_seed67.npz,0.999999990018924,3.5522742322080147,0.012611966896115698,281.6590196809083,1.2919934596336195e-05,0.9263806000048355,0.9585173822335736,0.977142547209473,501.0,4760.0,225.71422765520333,0.41859463316055734,0.956060959279071,1880.0,0.00140625,0.12465724342282693,False
R2,relu,100,6,50,15000,1.5,50,71,relu_p100_rt6_rs50_n15000_eta1.5_seed71.npz,0.9999999147267692,3.4242679626854486,0.008930942610937445,383.41618705419233,7.805661313548865e-06,0.9437508864233315,0.9585291672125812,0.9815565086570159,7812.0,4920.0,361.63181186994876,6.84077454341514e-05,-0.0015577672345401528,1440.0,0.0004891304347826087,0.11826933576031773,False
R2,relu,100,6,50,15000,1.5,50,83,relu_p100_rt6_rs50_n15000_eta1.5_seed83.npz,0.9999999486775492,3.4282515650501635,0.014354013679138227,238.83574599296227,0.0009786309365747915,0.9425326010441655,0.9592648423094842,0.9798004818896128,501.0,5340.0,230.9117475142983,0.2901491316214202,0.8673467786494972,880.0,0.0008653846153846154,0.13531814635400377,False
R2,relu,100,6,50,15000,1.5,50,97,relu_p100_rt6_rs50_n15000_eta1.5_seed97.npz,0.999999997116895,3.5730053445478354,0.02395733522669514,149.14034932259548,1.4825551841986545e-05,0.9464930428814521,0.9480834529400496,0.9718927845490756,501.0,3980.0,126.84208116730987,0.37923737519947764,0.9442234089149791,1340.0,0.0007258064516129033,0.12989312575824807,False
R2,relu,100,6,50,15000,1.5,50,101,relu_p100_rt6_rs50_n15000_eta1.5_seed101.npz,0.9999999490022895,3.4897871536770495,0.011740845473439624,297.2347401702642,0.0013334426856183178,0.9333639264866432,0.9614596865495827,0.97821635307222,501.0,5180.0,293.80781603177496,0.382470216354418,0.959288738672776,1620.0,0.0011842105263157896,0.11304692099180451,False
R2,relu,100,6,50,15000,1.5,50,103,relu_p100_rt6_rs50_n15000_eta1.5_seed103.npz,0.9999999970847817,3.58806643369749,0.022926193427096037,156.50511041474604,0.012216748746038196,0.9437186576268521,0.9666590080825934,0.9764936913025205,501.0,3940.0,138.49015306027962,0.26365362116278224,0.9329852910222941,1220.0,0.00075,0.1448039878996702,False
R2,relu,100,6,50,15000,1.5,50,107,relu_p100_rt6_rs50_n15000_eta1.5_seed107.npz,0.9999999876961346,3.5793044916750523,0.013520725765915526,264.7272456851496,0.0006656116844775899,0.9326622711558343,0.9570582836017997,0.972172663519922,501.0,4500.0,217.5834368057377,0.36169822150237485,0.9382101917316229,1260.0,0.0008333333333333334,0.11760435172093003,False
R2,relu,100,6,50,15000,1.5,50,109,relu_p100_rt6_rs50_n15000_eta1.5_seed109.npz,0.9999998741859429,3.457031797275127,0.010393585711089936,332.61204490635805,0.00041282972283834964,0.9446033367135046,0.9598317174728496,0.9781719145527532,501.0,4460.0,302.35524984498744,0.31358936535867266,0.8534424358827973,1060.0,0.0006081081081081081,0.11083053978310095,False
R2,relu,100,6,50,15000,1.5,50,113,relu_p100_rt6_rs50_n15000_eta1.5_seed113.npz,0.999999994572572,3.5559724779261304,0.02432694882446905,146.1742080186146,0.000100124614611388,0.9536043333439234,0.966115221504263,0.9780037877575527,501.0,4520.0,140.63597869391643,0.4735029817906704,0.9556866097327252,1320.0,0.0008035714285714286,0.1260805517285967,False
R2,relu,100,6,50,15000,1.5,50,127,relu_p100_rt6_rs50_n15000_eta1.5_seed127.npz,0.9999999568363706,3.502448114123301,0.01665052817267353,210.35057133331298,0.001760435047731714,0.950438914843031,0.9549165974293967,0.9773078290553093,501.0,4640.0,174.97531010847482,0.3659505896942977,0.8308696745122954,1260.0,0.0004166666666666667,0.12886424932038476,False
R2,relu,100,6,50,15000,1.5,50,131,relu_p100_rt6_rs50_n15000_eta1.5_seed131.npz,0.9999999403906258,3.443408628606018,0.01569681276205849,219.36992437912264,0.007851919333691462,0.954568158515932,0.9608945839321984,0.9791077633020641,501.0,4260.0,158.29215382703876,0.28254206648760094,0.6466552924657576,840.0,0.0006617647058823529,0.14091935048723464,False
R2,relu,100,6,50,15000,1.5,50,137,relu_p100_rt6_rs50_n15000_eta1.5_seed137.npz,0.9999999976345796,3.5795754141672114,0.02121880298131596,168.69827281582172,0.0009043731096636423,0.9390220080885263,0.9579979592072604,0.9737810715809675,501.0,4320.0,153.76561109388726,0.42628164402096014,0.9503086733994341,1360.0,0.00140625,0.12814794041187721,False
R2,relu,100,6,50,15000,1.5,50,139,relu_p100_rt6_rs50_n15000_eta1.5_seed139.npz,0.9999999023246078,3.402515415153574,0.008047667508601504,422.7952275012479,0.0008684667389782712,0.9442384813465815,0.9513757924644425,0.9783641842936999,6628.0,5500.0,396.3787510625906,0.003580043166994007,-0.004449941421653114,1060.0,0.0004787234042553192,0.13497405407896326,False
R2,relu,100,6,50,15000,1.5,50,149,relu_p100_rt6_rs50_n15000_eta1.5_seed149.npz,0.999999974476157,3.565949847573439,0.026735231528784813,133.3801745361403,0.0006396950255267574,0.9167934275528494,0.9483437438282422,0.9721823893582009,501.0,5640.0,135.2773373167197,0.4462835501970954,0.7766538993415641,1160.0,0.0004591836734693878,0.13651736504326115,False
R2,relu,100,6,50,15000,1.5,50,151,relu_p100_rt6_rs50_n15000_eta1.5_seed151.npz,0.9999999209614154,3.4959516635261565,0.009806594905370992,356.4898619001232,0.0003758946280008393,0.9291390443154772,0.9563180214554183,0.9766138280298055,501.0,5120.0,362.89626278641,0.42705003053843626,0.9428469939915887,1220.0,0.0011842105263157896,0.12065786197111472,False
R2,relu,100,6,50,15000,1.5,50,157,relu_p100_rt6_rs50_n15000_eta1.5_seed157.npz,0.9999999498212924,3.4540929349326213,0.013195460212013904,261.7637338474801,0.000651783630604938,0.9320302508399717,0.9515555395982432,0.9750551222768632,501.0,4840.0,251.9780294494693,0.4367552185609517,0.9467081682715455,1240.0,0.00140625,0.13849870562933292,False
R2,relu,100,6,50,15000,1.5,50,163,relu_p100_rt6_rs50_n15000_eta1.5_seed163.npz,0.9999998696388275,3.3780599338843733,0.01098594225797262,307.4893217678145,0.00029114228491013865,0.9425625959770688,0.9591158641418073,0.9803309095001591,501.0,4600.0,267.04877416492735,0.47442281247886176,0.938460083694731,1320.0,0.000703125,0.11900119772110127,False
R2,relu,100,6,50,15000,1.5,50,167,relu_p100_rt6_rs50_n15000_eta1.5_seed167.npz,0.9999999463099559,3.4624022352703894,0.011896905800381,291.0338447127576,7.995945327467395e-06,0.9330674183825898,0.9568446512794053,0.9786808826087002,501.0,5360.0,267.03285720342467,0.464498521070145,0.9374276765368258,1620.0,0.000576923076923077,0.1063415713013637,False
R2,relu,100,6,50,15000,1.5,50,173,relu_p100_rt6_rs50_n15000_eta1.5_seed173.npz,0.9999999985618504,3.6174039764404387,0.02804870374429403,128.96866854948084,0.0024970288862007305,0.9376235498955591,0.9612343336846124,0.9744407172163526,501.0,4260.0,112.35908171693156,0.3795152383581706,0.8867999889892437,1200.0,0.000576923076923077,0.12235283764261265,False
R2,relu,100,6,50,15000,1.5,50,179,relu_p100_rt6_rs50_n15000_eta1.5_seed179.npz,0.9999999762003771,3.502884233262492,0.01603503646358905,218.4519031943914,0.003073470151881409,0.9406565015825092,0.9560699166264609,0.975599414796933,501.0,5140.0,214.7135225812457,0.3978737378149556,0.8166657573251281,1100.0,0.0005357142857142857,0.14569607128106044,False
R2,relu,100,6,50,15000,1.5,50,181,relu_p100_rt6_rs50_n15000_eta1.5_seed181.npz,0.9999999886887373,3.6209415495105524,0.03550845445742137,101.97406800266309,0.0022781537647953037,0.9353730458676308,0.9510257984800985,0.9727303966218982,501.0,4620.0,97.31866408524513,0.45154570583059006,0.9396629048908148,1500.0,0.0007258064516129033,0.1330372939716041,False
R2,relu,100,6,50,15000,1.5,50,191,relu_p100_rt6_rs50_n15000_eta1.5_seed191.npz,0.9999999973654486,3.6102047668220227,0.028394206539239374,127.14582328028432,0.0023655981788957676,0.9290969226349943,0.953681190137423,0.97439882796759,501.0,4900.0,119.11112174950989,0.4073166628502646,0.9367864839473256,1560.0,0.0008333333333333334,0.1369445800416422,False
R2,relu,100,6,50,15000,1.5,50,193,relu_p100_rt6_rs50_n15000_eta1.5_seed193.npz,0.9999999969797715,3.6015427633782817,0.016540699185427776,217.7382420781349,0.0023861914285316713,0.9251248110222701,0.9509783013788132,0.9731292784077166,501.0,4660.0,203.4815512055841,0.39991149998842457,0.9281047937772678,960.0,0.0009375000000000001,0.1627140104839413,False
R2,relu,100,6,50,15000,1.5,50,197,relu_p100_rt6_rs50_n15000_eta1.5_seed197.npz,0.9999999529348168,3.504684675601439,0.014175258510034356,247.23955990788804,0.00026519826739095336,0.9446154020859833,0.9614128310765608,0.9762099340073557,501.0,4340.0,189.49742070867242,0.3719159095195207,0.9537543019041226,1820.0,0.0016071428571428571,0.10394481628619122,False
R2,relu,100,6,50,15000,1.5,50,199,relu_p100_rt6_rs50_n15000_eta1.5_seed199.npz,0.9999999644394962,3.4622824276001967,0.013536670947237242,255.77059833214227,0.00020479640902840032,0.9417387976581761,0.9597548344248352,0.9788887126389096,501.0,4840.0,238.9089013975434,0.32400186561897115,0.955856007222874,1360.0,0.0011842105263157896,0.13845450636578585,False
R2,relu,100,6,50,15000,1.5,50,211,relu_p100_rt6_rs50_n15000_eta1.5_seed211.npz,0.9999998941609214,3.453847574432933,0.007717757114207181,447.5195997131007,0.0009224067143920603,0.9366856369843409,0.9510585893582303,0.9778049694608907,501.0,5340.0,467.11143494755044,0.35253111124944514,0.903294776974528,1180.0,0.0008333333333333334,0.12892181910455766,False
R2,relu,100,6,50,15000,1.5,50,223,relu_p100_rt6_rs50_n15000_eta1.5_seed223.npz,0.9999999699671264,3.537075651946363,0.018497639535572687,191.21767645781162,0.004657420907620789,0.9380985663049759,0.9529378295628832,0.9738006443563488,501.0,4620.0,157.43843188077471,0.4542230136244697,0.9280190535417729,1480.0,0.0017307692307692308,0.15900927040520627,False
R2,relu,100,6,50,15000,1.5,50,227,relu_p100_rt6_rs50_n15000_eta1.5_seed227.npz,0.9999999938514502,3.604223026391234,0.03779163493934709,95.37092089759435,0.002759947301096029,0.9191654680119414,0.9446139659778107,0.9709517504589446,501.0,4860.0,91.74319807403829,0.39379034030412585,0.8444224300860048,1460.0,0.00035714285714285714,0.17120803314620198,False
R2,relu,100,6,50,15000,1.5,50,229,relu_p100_rt6_rs50_n15000_eta1.5_seed229.npz,0.9999999774079538,3.4588007423154212,0.01823395387369307,189.6901114412484,0.0018311910776717796,0.9466481682596296,0.9570606492109647,0.9783456203978315,501.0,4820.0,188.56468961202586,0.3175482996912823,0.9165764290525195,1180.0,0.0009375000000000001,0.1289874499766161,False
R2,relu,100,6,50,15000,1.5,50,233,relu_p100_rt6_rs50_n15000_eta1.5_seed233.npz,0.9999999454177076,3.473129436692051,0.01593037985378269,218.01924803866822,9.7934386486248e-05,0.9435112642186702,0.9507896746734967,0.9764212674778742,501.0,4820.0,193.6701629310947,0.45757802656328395,0.9496504951739645,1360.0,0.0008333333333333334,0.13552263637414022,False
R2,relu,100,6,50,15000,1.5,50,239,relu_p100_rt6_rs50_n15000_eta1.5_seed239.npz,0.9999999976858104,3.6244351801016546,0.02736964386651162,132.42536869602333,0.0006155317973538599,0.9343639264026957,0.9596948722639427,0.9755618039171622,501.0,4720.0,123.72062007032332,0.3371450198282937,0.9312498381322376,1120.0,0.0009375000000000001,0.14427427450408306,False
R2,relu,100,6,50,15000,1.5,50,241,relu_p100_rt6_rs50_n15000_eta1.5_seed241.npz,0.9999999003730075,3.46334807444466,0.0072379105488266735,478.50108827417023,0.0008135466939335989,0.9438632628232984,0.9673737043473775,0.9807011198995332,501.0,5120.0,466.82734120507894,0.3800637355571296,0.8528325059830755,1020.0,0.0006428571428571428,0.10902563548742163,False
R2,relu,100,6,50,15000,1.5,50,251,relu_p100_rt6_rs50_n15000_eta1.5_seed251.npz,0.9999999754218033,3.5753039975993346,0.021257434563126853,168.1907563672362,0.00027439101168194607,0.9354045751122131,0.957985296741381,0.9758747759429808,501.0,5020.0,160.57997545883669,0.3806367207924961,0.918259171891343,1220.0,0.0006428571428571428,0.1143907002201559,False
R2,relu,100,6,50,15000,1.5,50,257,relu_p100_rt6_rs50_n15000_eta1.5_seed257.npz,0.9999999958443193,3.5701541115406705,0.024754261545537292,144.2238179867781,0.0004908147123101093,0.9122068118327422,0.9598117178273176,0.9761215167282341,501.0,5380.0,141.77657699785308,0.4541433261189597,0.9552108065484187,1680.0,0.0005,0.1654426687056,False
R2,relu,100,6,50,15000,1.5,50,263,relu_p100_rt6_rs50_n15000_eta1.5_seed263.npz,0.9999999431290437,3.486159521311726,0.011665582796496985,298.8414365683103,0.00018610074154662637,0.948592725903903,0.9547699062334732,0.9757895373769508,501.0,4780.0,279.88932997129314,0.4359292267450553,0.9545392318127678,1440.0,0.0022500000000000003,0.12850575633063194,False
R2,relu,100,6,50,15000,1.5,50,269,relu_p100_rt6_rs50_n15000_eta1.5_seed269.npz,0.9999999802420768,3.548851022951257,0.016151014226328756,219.7292983103227,1.1655424118640303e-05,0.9271407639817432,0.9526620272493862,0.9743216763778618,501.0,5900.0,241.5410415001662,0.47456005062586987,0.9196083877659808,1600.0,0.0005487804878048781,0.15262925775134345,False
R2,relu,100,6,50,15000,1.5,50,271,relu_p100_rt6_rs50_n15000_eta1.5_seed271.npz,0.999999802212166,3.3513565937633523,0.009370934472163453,357.6331265274155,1.0805102087142932e-06,0.9513897531322788,0.956434034329286,0.9804501802340119,7870.0,4900.0,340.76949720750616,5.706533863725216e-05,-0.0010494601059783948,860.0,0.000703125,0.12545577777357392,False
R2,relu,100,6,50,15000,1.5,50,277,relu_p100_rt6_rs50_n15000_eta1.5_seed277.npz,0.9999999581388133,3.4449937422970667,0.01462405067372039,235.57041883667466,0.0006756456153122528,0.9287990379357867,0.9513303177710486,0.9782722775335966,501.0,4800.0,221.1454250936858,0.3067248808584975,0.9508506953712007,960.0,0.0018750000000000001,0.13249438776104483,False
R2,relu,100,6,50,15000,1.5,50,281,relu_p100_rt6_rs50_n15000_eta1.5_seed281.npz,0.9999999962279654,3.606338875628588,0.02423694450440879,148.79511214677171,0.0007097644899751838,0.9088632805434446,0.9567773099536818,0.973010246005225,501.0,5300.0,146.44652370865307,0.42293304349904426,0.9170853008676298,1780.0,0.000375,0.13175170428997576,False
R2,relu,100,6,50,15000,1.5,50,283,relu_p100_rt6_rs50_n15000_eta1.5_seed283.npz,0.9999999800990239,3.5066549494953505,0.02096822202533799,167.23663767285134,2.8919931362439095e-05,0.9399459045642556,0.9603526857906761,0.9778987221919709,501.0,5480.0,162.9962947161582,0.3867159931942167,0.8942836585862524,1180.0,0.000576923076923077,0.12622017482698555,False
R2,relu,100,6,50,15000,1.5,50,293,relu_p100_rt6_rs50_n15000_eta1.5_seed293.npz,0.9999998941853384,3.460790974426693,0.01756850409953686,196.98836934659258,0.00031812379901078377,0.9430786829783393,0.9607959381218544,0.9803597064445015,501.0,4640.0,179.10182684264007,0.3793873602794964,0.9607555396315655,1320.0,0.0008035714285714286,0.1082584758169221,False
R2,relu,100,6,50,15000,1.5,50,307,relu_p100_rt6_rs50_n15000_eta1.5_seed307.npz,0.9999999829920917,3.4725813020034284,0.01585118485521998,219.07392625352338,9.56499078857301e-06,0.9320504160942367,0.95187758907993,0.9758369913429091,501.0,4800.0,201.608813453,0.4858888916607784,0.9418680113497033,1520.0,0.0018750000000000001,0.11469879431302675,False
R2,relu,100,6,50,15000,1.5,50,311,relu_p100_rt6_rs50_n15000_eta1.5_seed311.npz,0.9999999390712577,3.440416887134772,0.011578695614723763,297.13337336200897,0.00037043094534790287,0.9230925225383888,0.9503052118308986,0.9770166153850491,501.0,5360.0,307.3355198762694,0.39137099024843514,0.9469134312299001,1180.0,0.00125,0.11397199328832952,False
R2,relu,100,6,50,15000,1.5,50,313,relu_p100_rt6_rs50_n15000_eta1.5_seed313.npz,0.9999999471775775,3.498795041050222,0.0081449195401884,429.5677844067803,0.0015654749071965515,0.9274990237324486,0.9536814344508193,0.977020969214915,501.0,5000.0,397.07908180780834,0.3801042460900269,0.9007512100369879,1980.0,0.00030000000000000003,0.13472461091194074,False
R3,relu,100,8,50,15000,1.5,50,5,relu_p100_rt8_rs50_n15000_eta1.5_seed5.npz,0.9999999998770519,3.753361392263257,0.09183871790575712,40.86905259407992,0.0012860386216266306,0.7089657117499252,0.8998232429221167,0.9391362193860276,501.0,6880.0,41.13458438698976,0.4909388200223587,0.8417346904435954,2940.0,0.0001730769230769231,0.22821817653802845,False
R3,relu,100,8,50,15000,1.5,50,11,relu_p100_rt8_rs50_n15000_eta1.5_seed11.npz,0.9999999998810117,3.806066091923476,0.11241632653786217,33.85688012711909,0.0008869354050379349,0.7184654460113539,0.9070590136491113,0.9416420916528787,501.0,7020.0,35.30790271981166,0.5253541039256673,0.875896584699065,2880.0,0.00022058823529411765,0.17437145204731247,False
R3,relu,100,8,50,15000,1.5,50,23,relu_p100_rt8_rs50_n15000_eta1.5_seed23.npz,0.99999999988513,3.7863627880732014,0.1008612832258788,37.540299577526135,1.832589223813619e-05,0.8025390134739746,0.9192229775445498,0.9498130813328158,501.0,6760.0,38.14479868729471,0.45190250169981117,0.91589338880904,2300.0,0.0022500000000000003,0.22601060857059374,False
R3,relu,100,8,50,15000,1.5,50,37,relu_p100_rt8_rs50_n15000_eta1.5_seed37.npz,0.9999999998806216,3.7768581597481123,0.08695572437789072,43.434267114315624,0.0009076653937171909,0.7877571174696538,0.9140528350670094,0.9433174304133045,501.0,6760.0,43.770086971252006,0.4321421573845261,0.9121517686881185,3120.0,0.00036885245901639344,0.2166277221974084,False
R3,relu,100,8,50,15000,1.5,50,41,relu_p100_rt8_rs50_n15000_eta1.5_seed41.npz,0.9999999998869777,3.7898258959667843,0.08628553037926963,43.92191691131219,8.281147129669064e-05,0.6650206471094187,0.9009424031469603,0.940400496089221,501.0,6920.0,45.01920987728214,0.45438061474671176,0.8999974737792233,3140.0,0.0002142857142857143,0.2090415495789157,False
R3,relu,100,8,50,15000,1.5,50,53,relu_p100_rt8_rs50_n15000_eta1.5_seed53.npz,0.9999999998839798,3.789048294706272,0.09166138363588691,41.33745471002031,6.178384615579901e-05,0.824546334006216,0.9140425580649852,0.9482383056374524,501.0,6540.0,42.59239787703671,0.4604345575163792,0.8997369388740818,2400.0,0.0006081081081081081,0.21923891083440689,False
R3,relu,100,8,50,15000,1.5,50,67,relu_p100_rt8_rs50_n15000_eta1.5_seed67.npz,0.9999999998770042,3.786097104233093,0.09911160251632518,38.20034191869176,0.0007911966932332386,0.6660798826811821,0.8762148142305702,0.9371968693624042,501.0,7000.0,38.99791103318091,0.43412226535085185,0.8452601069413184,2800.0,0.00022058823529411765,0.21245930951568484,False
R3,relu,100,8,50,15000,1.5,50,71,relu_p100_rt8_rs50_n15000_eta1.5_seed71.npz,0.9999999998737702,3.7804171052264475,0.09976960575123829,37.89147082180914,0.0009065975048147934,0.7912035299039014,0.9174718462920861,0.9504465908182155,501.0,6500.0,38.55390363733703,0.4432420734632584,0.91092040841267,2180.0,0.0008035714285714286,0.2279164517899242,False
R3,relu,100,8,50,15000,1.5,50,83,relu_p100_rt8_rs50_n15000_eta1.5_seed83.npz,0.999999999895171,3.7858547179267332,0.09636479256492624,39.28670022691115,0.000974108496695998,0.6386340548934345,0.8995053700666259,0.9451759334953779,501.0,6700.0,40.14437916534084,0.4524292418911882,0.8623830045084067,3440.0,0.00016917293233082708,0.24550782235162302,False
R3,relu,100,8,50,15000,1.5,50,97,relu_p100_rt8_rs50_n15000_eta1.5_seed97.npz,0.9999999998798231,3.7761320601621597,0.10313450340146803,36.61366405637252,0.0022829975123479194,0.7390218830787708,0.9103872130130659,0.9495681524091572,501.0,6860.0,37.69431020059227,0.49083770628413104,0.9030274881147909,3340.0,0.0002922077922077922,0.2089382285905057,False
R3,relu,100,8,50,15000,1.5,50,101,relu_p100_rt8_rs50_n15000_eta1.5_seed101.npz,0.9999999998932846,3.796797784088097,0.09630263989384184,39.42568748139672,0.0006577584236366961,0.8388996751439484,0.9222547753625381,0.9483972705635506,501.0,6260.0,39.59478931499434,0.45130539313791473,0.9191172431160772,2740.0,0.0005921052631578948,0.19516064314050738,False
R3,relu,100,8,50,15000,1.5,50,103,relu_p100_rt8_rs50_n15000_eta1.5_seed103.npz,0.9999999998753575,3.7519320187858503,0.08093706646251485,46.356165138793585,0.00188921459871568,0.7409275080203165,0.9058032721408765,0.9486584714553388,501.0,6800.0,47.389135259847635,0.46081003929136816,0.8837547711056504,3260.0,0.0004166666666666667,0.22269833177587528,False
R3,relu,100,8,50,15000,1.5,50,107,relu_p100_rt8_rs50_n15000_eta1.5_seed107.npz,0.9999999998827934,3.779435158379362,0.07360759370673156,51.345723559955545,0.0002340299943743862,0.6652252066600092,0.9184681555369668,0.9488262800335234,501.0,6920.0,52.771312955342935,0.5077274715620115,0.9149284433833065,3600.0,0.0003358208955223881,0.22533619384618617,False
R3,relu,100,8,50,15000,1.5,50,109,relu_p100_rt8_rs50_n15000_eta1.5_seed109.npz,0.999999999887432,3.7819414222579493,0.10604873752370443,35.66229556870109,2.0581606867586776e-07,0.7051262467795016,0.9115810457821835,0.9502181235136619,501.0,6560.0,37.22157528001356,0.4830014895018479,0.8956845692616663,3180.0,0.00020642201834862386,0.20290120757800123,False
R3,relu,100,8,50,15000,1.5,50,113,relu_p100_rt8_rs50_n15000_eta1.5_seed113.npz,0.9999999999000684,3.8117964419890766,0.10150696107151444,37.552069353190085,8.897478479219934e-06,0.7377517643081436,0.8938578485256604,0.9393985691525579,501.0,6840.0,38.518646454474016,0.4715761597757396,0.8937458065692735,2820.0,0.0006428571428571428,0.1920879138192719,False
