seed,window,start,end,loss_change,mean_even_start,mean_even_end,mean_even_gain,mean_odd_start,mean_odd_end,mean_odd_gain,mean_phaseavg_start,mean_phaseavg_end,mean_phaseavg_gain,min_even_start,min_even_end,min_even_gain,min_odd_start,min_odd_end,min_odd_gain,min_phaseavg_start,min_phaseavg_end,min_phaseavg_gain,rho2,r2
5,400_700,400,700,-0.07954688816375935,0.9103599786758423,0.9059969782829285,-0.004363000392913818,0.8613388538360596,0.8619179725646973,0.0005791187286376953,0.8858494162559509,0.8839574754238129,-0.0018919408321380615,0.8525854349136353,0.8079328536987305,-0.044652581214904785,0.7126762866973877,0.6369057297706604,-0.0757705569267273,0.7826308608055115,0.7224192917346954,-0.06021156907081604,0.9999878092194191,0.20591638032099713
11,400_700,400,700,-0.07944634848905047,0.8789954781532288,0.8779023885726929,-0.0010930895805358887,0.8203498125076294,0.8259561657905579,0.005606353282928467,0.8496726453304291,0.8519292771816254,0.002256631851196289,0.7614242434501648,0.7285375595092773,-0.03288668394088745,0.593479573726654,0.5391348004341125,-0.054344773292541504,0.6774519085884094,0.633836179971695,-0.04361572861671448,0.9999884522835689,0.20993824306996275
23,400_700,400,700,-0.07194785870977558,0.8985435962677002,0.8918792009353638,-0.006664395332336426,0.8551371693611145,0.8559763431549072,0.0008391737937927246,0.8768403828144073,0.8739277720451355,-0.0029126107692718506,0.8174892663955688,0.7705668210983276,-0.04692244529724121,0.680281400680542,0.6288977265357971,-0.05138367414474487,0.7488853335380554,0.6997322738170624,-0.04915305972099304,0.9999866413934683,0.20831665722858142
37,400_700,400,700,-0.08781509674290759,0.9005779027938843,0.9012101292610168,0.0006322264671325684,0.8574546575546265,0.8588184118270874,0.0013637542724609375,0.8790162801742554,0.8800142705440521,0.000997990369796753,0.8223272562026978,0.7822418212890625,-0.040085434913635254,0.6800776720046997,0.6125086545944214,-0.06756901741027832,0.7512024641036987,0.6973752379417419,-0.05382722616195679,0.9999890180756376,0.20350081815456833
41,400_700,400,700,-0.07359120510201964,0.8765392303466797,0.8864508271217346,0.009911596775054932,0.8292227387428284,0.8392778635025024,0.010055124759674072,0.852880984544754,0.8628643453121185,0.009983360767364502,0.7918545007705688,0.7827706336975098,-0.009083867073059082,0.6636438369750977,0.6237874031066895,-0.0398564338684082,0.7277491688728333,0.7032790184020996,-0.024470150470733643,0.9999876189459471,0.20270038633484624
5,700_1000,700,1000,-0.043368570888806815,0.9059969782829285,0.8835253119468689,-0.02247166633605957,0.8619179725646973,0.8360709547996521,-0.025847017765045166,0.8839574754238129,0.8597981333732605,-0.024159342050552368,0.8079328536987305,0.7682254314422607,-0.03970742225646973,0.6369057297706604,0.582207202911377,-0.05469852685928345,0.7224192917346954,0.6752163171768188,-0.04720297455787659,0.9999882265754182,0.2034019205811814
11,700_1000,700,1000,-0.04282041663975177,0.8779023885726929,0.8734917640686035,-0.0044106245040893555,0.8259561657905579,0.8208624720573425,-0.005093693733215332,0.8519292771816254,0.847177118062973,-0.004752159118652344,0.7285375595092773,0.7268898487091064,-0.0016477108001708984,0.5391348004341125,0.5414822697639465,0.0023474693298339844,0.633836179971695,0.6341860592365265,0.00034987926483154297,0.9999878956395276,0.20574456870458466
23,700_1000,700,1000,-0.022296675858824718,0.8918792009353638,0.8854057192802429,-0.00647348165512085,0.8559763431549072,0.8419010639190674,-0.014075279235839844,0.8739277720451355,0.8636533915996552,-0.010274380445480347,0.7705668210983276,0.7455819249153137,-0.024984896183013916,0.6288977265357971,0.5897309184074402,-0.039166808128356934,0.6997322738170624,0.667656421661377,-0.032075852155685425,0.9999860964994998,0.2056343547031328
37,700_1000,700,1000,-0.03003018367413985,0.9012101292610168,0.8922863602638245,-0.008923768997192383,0.8588184118270874,0.8420685529708862,-0.016749858856201172,0.8800142705440521,0.8671774566173553,-0.012836813926696777,0.7822418212890625,0.7664642930030823,-0.015777528285980225,0.6125086545944214,0.5513582825660706,-0.06115037202835083,0.6973752379417419,0.6589112877845764,-0.03846395015716553,0.9999868331743,0.20556105759257365
41,700_1000,700,1000,-0.045800759057512075,0.8864508271217346,0.8716340661048889,-0.014816761016845703,0.8392778635025024,0.8293259143829346,-0.009951949119567871,0.8628643453121185,0.8504799902439117,-0.012384355068206787,0.7827706336975098,0.728916347026825,-0.053854286670684814,0.6237874031066895,0.5845031142234802,-0.03928428888320923,0.7032790184020996,0.6567097306251526,-0.04656928777694702,0.9999898227326897,0.2069468074775922
