config_id,label,width,learning_rate,head_multiplier,seed,loss_change,mean_even_start,mean_even_end,mean_even_gain,mean_odd_start,mean_odd_end,mean_odd_gain,mean_phaseavg_start,mean_phaseavg_end,mean_phaseavg_gain,min_even_start,min_even_end,min_even_gain,min_odd_start,min_odd_end,min_odd_gain,min_phaseavg_start,min_phaseavg_end,min_phaseavg_gain,rho2,r2
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,277,-0.03234703309525774,0.5960211753845215,0.8205652236938477,0.22454404830932617,0.5244994163513184,0.7602575421333313,0.23575812578201294,0.5602602958679199,0.7904113829135895,0.23015108704566956,0.30374598503112793,0.7131029367446899,0.409356951713562,0.3061593174934387,0.6373252868652344,0.33116596937179565,0.3049526512622833,0.6752141118049622,0.37026146054267883,0.999987728424029,0.15193492986948176
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,281,-0.016316053538514754,0.5250136256217957,0.8105677366256714,0.28555411100387573,0.4577977955341339,0.7410718202590942,0.2832740247249603,0.4914057105779648,0.7758197784423828,0.28441406786441803,0.22657260298728943,0.6698408722877502,0.4432682693004608,0.16693557798862457,0.5851311683654785,0.41819559037685394,0.196754090487957,0.6274860203266144,0.4307319298386574,0.9999889694287983,0.15337443809082926
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,283,-0.029621908908121383,0.5459300875663757,0.8208721876144409,0.2749421000480652,0.5113585591316223,0.7520005106925964,0.24064195156097412,0.528644323348999,0.7864363491535187,0.25779202580451965,0.16980387270450592,0.6821895241737366,0.5123856514692307,0.137273907661438,0.5008945465087891,0.3636206388473511,0.15353889018297195,0.5915420353412628,0.43800314515829086,0.9999932097176734,0.15754603720527663
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,293,-0.020490470877788318,0.4839598834514618,0.7759371995925903,0.29197731614112854,0.4299880862236023,0.7000659108161926,0.27007782459259033,0.45697398483753204,0.7380015552043915,0.28102757036685944,0.05905977636575699,0.5479183197021484,0.48885854333639145,0.03305785730481148,0.39117130637168884,0.35811344906687737,0.04605881683528423,0.46954481303691864,0.4234859962016344,0.9999936485452844,0.15052905429169552
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,307,-0.03806644887165017,0.43560346961021423,0.7976239323616028,0.36202046275138855,0.3429199159145355,0.7158206105232239,0.37290069460868835,0.3892616927623749,0.7567222714424133,0.36746057868003845,0.023806270211935043,0.6382700800895691,0.614463809877634,0.0016564651159569621,0.4789542853832245,0.4772978202672675,0.012731367663946003,0.5586121827363968,0.5458808150724508,0.9999859654240323,0.1576587294014517
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,311,-0.01855286231423293,0.4601578414440155,0.794417679309845,0.33425983786582947,0.40843623876571655,0.6939864158630371,0.28555017709732056,0.43429704010486603,0.744202047586441,0.309905007481575,0.0010103551903739572,0.4349047839641571,0.43389442877378315,0.0015579363098368049,0.15264061093330383,0.15108267462346703,0.001284145750105381,0.29377269744873047,0.2924885516986251,0.9999920922119964,0.1584252885674621
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,313,-0.026620330611603866,0.48422110080718994,0.7380908727645874,0.25386977195739746,0.43542397022247314,0.6955162286758423,0.26009225845336914,0.45982253551483154,0.7168035507202148,0.2569810152053833,0.012933201156556606,0.24139726161956787,0.22846406046301126,0.008876864798367023,0.1604347676038742,0.15155790280550718,0.010905032977461815,0.20091601461172104,0.19001098163425922,0.9999899194565054,0.1592764978892304
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,317,-0.037200177914737474,0.4930705428123474,0.7889084219932556,0.2958378791809082,0.45506665110588074,0.6988642811775208,0.24379763007164001,0.4740685969591141,0.7438863515853882,0.2698177546262741,0.03773534297943115,0.48472732305526733,0.4469919800758362,0.01735064759850502,0.2774403989315033,0.2600897513329983,0.027542995288968086,0.3810838609933853,0.35354086570441723,0.9999881350996669,0.15651675426742703
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,331,-0.017473526180188645,0.40795189142227173,0.8072846531867981,0.39933276176452637,0.3614335358142853,0.7027572393417358,0.34132370352745056,0.3846927136182785,0.755020946264267,0.37032823264598846,0.012970826588571072,0.6508846282958984,0.6379138017073274,0.03613688796758652,0.3994544744491577,0.3633175864815712,0.024553857278078794,0.5251695513725281,0.5006156940944493,0.9999863571149166,0.15901508492684127
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,337,-0.02653333530588646,0.4087957739830017,0.74323970079422,0.33444392681121826,0.3524589538574219,0.6491771340370178,0.29671818017959595,0.3806273639202118,0.6962084174156189,0.3155810534954071,0.044718239456415176,0.5482781529426575,0.5035599134862423,0.009586619213223457,0.3488844931125641,0.33929787389934063,0.027152429334819317,0.4485813230276108,0.42142889369279146,0.9999921544574619,0.14996421090128817
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,347,-0.02230060767426131,0.5230313539505005,0.7039852142333984,0.18095386028289795,0.4767877161502838,0.6436691284179688,0.16688141226768494,0.49990953505039215,0.6738271713256836,0.17391763627529144,1.4743019164598081e-05,0.132338285446167,0.1323235424270024,8.000778325367719e-05,0.01321262028068304,0.013132612497429363,4.7375401209137635e-05,0.07277545286342502,0.07272807746221588,0.99998708013604,0.1631180744380498
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,349,-0.024903088326164377,0.5050008893013,0.73563152551651,0.23063063621520996,0.4545944333076477,0.6226508617401123,0.1680564284324646,0.4797976613044739,0.6791411936283112,0.19934353232383728,0.07709066569805145,0.4909897446632385,0.4138990789651871,0.07183283567428589,0.28476589918136597,0.21293306350708008,0.07446175068616867,0.38787782192230225,0.3134160712361336,0.999990533422053,0.15175687480108616
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,353,-0.023645017963385317,0.5192553400993347,0.768100917339325,0.24884557723999023,0.45536261796951294,0.705590009689331,0.2502273917198181,0.48730897903442383,0.736845463514328,0.24953648447990417,0.0828929990530014,0.4698912501335144,0.386998251080513,0.0662725493311882,0.38191521167755127,0.31564266234636307,0.0745827741920948,0.42590323090553284,0.35132045671343803,0.999987136759122,0.15707860890506123
C5_w60_e060_h100,"$r_s=60,\ \eta=0.60,\ h=1.00$",60,0.6,1.0,359,-0.030948486079278886,0.5205830335617065,0.8696657419204712,0.34908270835876465,0.4720209836959839,0.7496578693389893,0.27763688564300537,0.4963020086288452,0.8096618056297302,0.313359797000885,0.014286143705248833,0.7564161419868469,0.7421299982815981,0.0061675552278757095,0.4390740394592285,0.4329064842313528,0.010226849466562271,0.5977450907230377,0.5875182412564754,0.9999903069341827,0.15802393665373782
